"pvalues","AOB","OB","rho_AOB","rho_OB"
0.0152394775036284,3.94478020882193e-05,4.01625293950523e-05,0.00967776626107399,0.00125130096138346
0.0482665995826898,3.94478020882193e-05,3.96413656159814e-05,0.0105906038671113,0.00125353791017762
0.130197750586103,3.94478020882193e-05,3.91311029621911e-05,0.0114846415962375,0.00124393760433059
0.0831430940973878,3.94478020882193e-05,3.86314282376102e-05,0.0123667568589532,0.00124130538764645
0.12326273636923,3.94478020882193e-05,3.81420396529465e-05,0.0132366717942186,0.00123889093118604
0.0123455630931983,3.94478020882193e-05,3.76626463239064e-05,0.0141050730654408,0.00124574473019661
0.12326273636923,3.94478020882193e-05,3.71929677952265e-05,0.0149678982754933,0.00125008261372767
0.0229877239837137,3.94478020882193e-05,3.6732733589e-05,0.0158307234855458,0.00124969417440887
0.00468567604216131,3.94478020882193e-05,3.62816827758808e-05,0.0166748447124723,0.00124809999434241
0.0167646478848391,3.94478020882193e-05,3.58395635678417e-05,0.0175078747458007,0.00124492049969744
1,3.94478020882193e-05,3.54061329312477e-05,0.0183296056321787,0.00123596632970203
1,3.86714770003494e-05,3.49811562190861e-05,0.000934512299320701,0.00123717159954035
1,3.79196767086656e-05,3.45644068212707e-05,0.000931348441274816,0.00123565915349246
1,3.71913413539254e-05,3.41556658320034e-05,0.000928422475590871,0.00123436602115052
0.17053166594451,3.64854689079063e-05,3.37547217332426e-05,0.00093700082790076,0.00123396667110176
0.16167518851428,3.64854689079063e-05,3.33613700933876e-05,0.00183751618689361,0.00123986036689358
0.236255863732659,3.64854689079063e-05,3.29754132803411e-05,0.00273803154588647,0.0012383488558213
0.0450450450450449,3.64854689079063e-05,3.25966601881675e-05,0.00363854690487932,0.00123630223133275
1,3.64854689079063e-05,3.22249259766089e-05,0.00453906226387218,0.00123864916597781
1,3.58011113769406e-05,3.18600318227683e-05,0.000882470904204738,0.00123816031093209
0.00705705397588244,3.51373712957779e-05,3.1501804684309e-05,0.000884982795211973,0.0012328062788011
0.0282527651996022,3.51373712957779e-05,3.11500770735609e-05,0.00171536408824711,0.00123129321841147
0.215431369137063,3.51373712957779e-05,3.08046868419583e-05,0.00254574538128225,0.00123428887326959
0.00623716397141135,3.51373712957779e-05,3.04654769742688e-05,0.00335562635924885,0.00122344112253306
1,3.51373712957779e-05,3.01322953921056e-05,0.00415681424219831,0.00122413464495291
1,3.44933984865026e-05,2.98049947662425e-05,0.000868246357193599,0.0012257920452219
1,3.38683870596952e-05,2.94834323372829e-05,0.000863322581762502,0.0012234566947448
1,3.32615726372208e-05,2.91674697442547e-05,0.000865133332409857,0.00122783535646633
1,3.26722297779932e-05,2.88569728607336e-05,0.000873100908930523,0.0012206609051499
1,3.20996695898198e-05,2.85518116381131e-05,0.000859691127244946,0.00121969907697094
1,3.15432375120061e-05,2.82518599556677e-05,0.000857433486570046,0.00121997128390326
1,3.100231125481e-05,2.79569954770707e-05,0.000853331304436954,0.00121838490507781
1,3.04762988831071e-05,2.76670995130488e-05,0.000859710364670582,0.00122275226612203
1,2.99646370327646e-05,2.73820568898747e-05,0.000866523269521901,0.00122176849700171
1,2.94667892492539e-05,2.7101755823411e-05,0.000854599288479546,0.00121208741650697
1,2.89822444389511e-05,2.68260877984408e-05,0.000852486607952657,0.00121220411258702
1,2.85105154244169e-05,2.65549474530276e-05,0.000857365750701961,0.00121306855246656
1,2.80511375956948e-05,2.62882324676675e-05,0.000838286659489871,0.00120683769072295
1,2.76036676503548e-05,2.60258434590044e-05,0.000843048061823741,0.00120288870699469
1,2.71676824156241e-05,2.57676838778947e-05,0.000829011333227481,0.00120191197508317
1,2.67427777465053e-05,2.55136599116166e-05,0.000817897997053702,0.00119314778585609
1,2.63285674942944e-05,2.52636803900318e-05,0.000808416554400677,0.00118600722457021
1,2.59246825403671e-05,2.50176566955175e-05,0.000802711717182389,0.0011826360639733
1,2.55307698905225e-05,2.4775502676493e-05,0.000800951679819546,0.00118320344622664
1,2.51464918255571e-05,2.45371345643798e-05,0.000808576918552776,0.00118517880457797
1,2.4771525104084e-05,2.43024708938361e-05,0.00079224070291685,0.00118257825449775
1,2.44055602139324e-05,2.40714324261204e-05,0.000787087403279399,0.0011798386637392
1,2.40483006687493e-05,2.38439420754423e-05,0.000781794781182299,0.00117695642690377
1,2.36994623466893e-05,2.36199248381673e-05,0.000786748374437177,0.00117343065477996
1,2.33587728683177e-05,2.33993077247495e-05,0.000779597162189712,0.00116857618034715
1,2.30259710110741e-05,2.31820196942717e-05,0.000775122995177456,0.00116639608205263
1,2.27008061578441e-05,2.29679915914779e-05,0.000779375065960312,0.00116250022608179
1,2.23830377773709e-05,2.2757156086191e-05,0.000777275751547,0.0011576328786926
0.195716180800715,2.20724349344079e-05,2.25494476150104e-05,0.00077187601764361,0.00115423527793846
0.137743066323489,2.20724349344079e-05,2.23448023251931e-05,0.00150848672185995,0.00114246973732341
0.0120369513872003,2.20724349344079e-05,2.21431580206228e-05,0.00223313092207891,0.00113551422524549
0.145335176125629,2.20724349344079e-05,2.19444541097801e-05,0.00295777512229787,0.00113569738080171
0.174564840999213,2.20724349344079e-05,2.17486315556268e-05,0.00368241932251683,0.00112861281089528
0.0666317106622106,2.20724349344079e-05,2.15556328273259e-05,0.00437281020916862,0.00112601814976604
0.0644712135177374,2.20724349344079e-05,2.13654018537177e-05,0.00505069942768134,0.00112188985161952
0.0694171351515142,2.20724349344079e-05,2.11778839784817e-05,0.00571475655641475,0.00111270921261671
0.0599274446086246,2.20724349344079e-05,2.09930259169118e-05,0.00636755597318967,0.00111020169295664
0.00187384118796423,2.20724349344079e-05,2.08107757142402e-05,0.00700630724361578,0.00110486165154732
0.177845170091251,2.20724349344079e-05,2.0631082705445e-05,0.00764292768592535,0.00111127435200898
0.0905252490586529,2.20724349344079e-05,2.04538974764827e-05,0.00827954812823494,0.0011059096755336
1,2.20724349344079e-05,2.02791718268852e-05,0.0088901818982847,0.00110160324790338
0.0506580332518911,2.176877582767e-05,2.01068587336695e-05,0.000706881501265616,0.00109595948042924
0.00017825311942959,2.176877582767e-05,1.99369123165043e-05,0.00137800927477796,0.0010815684628315
0.0958325752646227,2.176877582767e-05,1.97692878040857e-05,0.0020491370482903,0.00107364554547719
0.00530274572106696,2.176877582767e-05,1.96039415016721e-05,0.00269145726125413,0.00105894106742463
0.156266286255764,2.176877582767e-05,1.94408307597341e-05,0.00332060011312094,0.00105272655647006
0.00399222210967572,2.176877582767e-05,1.9279913943674e-05,0.00394974296498776,0.00104192013558022
0.15572218051007,2.176877582767e-05,1.91211504045749e-05,0.00457888581685457,0.0010346493502932
1,2.176877582767e-05,1.89645004509369e-05,0.00520802866872138,0.00102453401762394
0.16167518851428,2.14718473537809e-05,1.88099253213654e-05,0.000666028493431001,0.00102027205587196
1,2.14718473537809e-05,1.86573871581708e-05,0.00131058513950822,0.00101370996482433
1,2.11814446955481e-05,1.85068489818491e-05,0.000678843942167851,0.00101770559656806
0.00566777330398718,2.08973709330147e-05,1.83582746664059e-05,0.000615682067525643,0.00101037267900685
0.0391889570713424,2.08973709330147e-05,1.82116289154945e-05,0.00119470981005347,0.00100055435014878
2.80588060536e-09,2.08973709330147e-05,1.80668772393356e-05,0.0017596110287501,0.00098906200756047
1,2.08973709330147e-05,1.79239859323908e-05,0.00232451224744672,0.000982698854436894
1,2.06194366758488e-05,1.778292205176e-05,0.000582387925514801,0.000976437671469854
1,2.03474597157354e-05,1.76436533962775e-05,0.000576608361988696,0.000971137704790898
1,2.00812646975261e-05,1.75061484862796e-05,0.000577039566920133,0.000971330088751273
1,1.98206828079907e-05,1.73703765440198e-05,0.000572522062084387,0.000966980501092212
1,1.95655514810955e-05,1.7236307474707e-05,0.000569687748700856,0.000964590982170185
1,1.93157141188051e-05,1.71039118481451e-05,0.000566392606006241,0.0009619422627374
1,1.90710198264732e-05,1.69731608809516e-05,0.000561793541341896,0.000958143538376347
1,1.88313231619532e-05,1.68440264193334e-05,0.000556185820840746,0.000953519325784431
0.0391889570713424,1.85964838976133e-05,1.67164809224016e-05,0.00055028467677824,0.000948820759852813
1,1.85964838976133e-05,1.65904974460043e-05,0.00108197286965887,0.00094073052462311
1,1.83663667945e-05,1.64660496270601e-05,0.00054102807430316,0.000937537575730936
1,1.81408413879404e-05,1.63431116683741e-05,0.000545869788234534,0.00093422439247494
1,1.79197817839209e-05,1.62216583239186e-05,0.00055110742651286,0.000931179935879627
1,1.77030664656239e-05,1.6101664884564e-05,0.000556401785459691,0.000929397478075447
1,1.7490578109543e-05,1.59831071642424e-05,0.000561753314958208,0.000928117795073827
1.16660106857005e-06,1.72822034106354e-05,1.58659614865299e-05,0.000567162473408882,0.00092594529891018
1,1.72822034106354e-05,1.57502046716321e-05,0.00111704274340713,0.000922883046186453
1,1.70778329160017e-05,1.56358140237604e-05,0.00057812853034832,0.000920686776683458
1,1.68773608666213e-05,1.55227673188841e-05,0.000583709343602422,0.000921072510067164
1,1.66806850466938e-05,1.54110427928462e-05,0.000589349761218519,0.000920220322497358
1,1.64877066401705e-05,1.53006191298309e-05,0.000594024260655993,0.000915773072677293
1,1.62983300940837e-05,1.51914754511698e-05,0.000598749106948278,0.000920174519585723
1,1.61124629883045e-05,1.50835913044767e-05,0.000604550730911982,0.00091792840594902
0.000244317161417287,1.59300159113842e-05,1.49769466530987e-05,0.000610413791144181,0.000915091756673948
0.0845780956497381,1.59300159113842e-05,1.48715218658738e-05,0.00120489756637698,0.000911149857264911
0.164249802590191,1.59300159113842e-05,1.47672977071847e-05,0.00179938134160978,0.000907618729588189
0.12326273636923,1.59300159113842e-05,1.4664255327299e-05,0.00239386511684257,0.000901292650014609
0.12326273636923,1.59300159113842e-05,1.45623762529856e-05,0.00298834889207537,0.00089724456116472
0.122442518849831,1.59300159113842e-05,1.44616423783997e-05,0.00358283266730817,0.000894296874450918
0.00680095217557467,1.59300159113842e-05,1.43620359562261e-05,0.00417731644254097,0.000896898078582241
0.000204584751416089,1.59300159113842e-05,1.42635395890735e-05,0.00468864722296842,0.000891443568684418
0.0697419200224775,1.59300159113842e-05,1.41661362211109e-05,0.00519124952233515,0.000886459679426209
0.0207795398939386,1.59300159113842e-05,1.40698091299388e-05,0.00568495179962271,0.00088320218144652
0.164249802590191,1.59300159113842e-05,1.39745419186872e-05,0.00616936985215436,0.00087844327448074
0.00981212265982665,1.59300159113842e-05,1.38803185083337e-05,0.00665378790468601,0.000871928988673388
0.000244317161417287,1.59300159113842e-05,1.37871231302342e-05,0.00713820595721765,0.00086710742062271
0.135272544743878,1.59300159113842e-05,1.36949403188595e-05,0.0076226240097493,0.000863510749184113
0.125790569152095,1.59300159113842e-05,1.36037549047316e-05,0.00810704206228096,0.000858089401517978
0.0779377073817282,1.59300159113842e-05,1.35135520075529e-05,0.00859144226291924,0.000853342584172947
4.69394159663753e-06,1.59300159113842e-05,1.34243170295229e-05,0.00907266683246911,0.000854648968337749
0.12326273636923,1.59300159113842e-05,1.3336035648836e-05,0.00955389140201899,0.000852818535403195
0.0491997913164247,1.59300159113842e-05,1.32486938133551e-05,0.0100351159715689,0.00084778639407169
0.0229877239837137,1.59300159113842e-05,1.31622777344552e-05,0.0105163405411187,0.000846528512343795
0.12326273636923,1.59300159113842e-05,1.3076773881032e-05,0.0109975651106686,0.000842592950402284
0.0845780956497381,1.59300159113842e-05,1.29921689736709e-05,0.0114378324208729,0.000837459122888358
0.153654735312794,1.59300159113842e-05,1.29084499789699e-05,0.0118707541659011,0.000834419387494013
0.0718704166383684,1.59300159113842e-05,1.28256041040143e-05,0.0122963795835073,0.000827993548492341
0.148143649868319,1.59300159113842e-05,1.27436187909955e-05,0.0127134480817336,0.000828775078677547
0.000260264672651649,1.59300159113842e-05,1.26624817119724e-05,0.0131235617585375,0.000823189760346432
0.061170297540858,1.59300159113842e-05,1.25821807637691e-05,0.0135268547117359,0.000818317907172381
0.0366452354192942,1.59300159113842e-05,1.25027040630059e-05,0.0139233495177354,0.000815879154247336
0.0491997913164247,1.59300159113842e-05,1.2424039941259e-05,0.0143129392511297,0.000808532195649704
0.131425436570084,1.59300159113842e-05,1.23461769403458e-05,0.0146939318808773,0.000796357961382369
0.00149406642192436,1.59300159113842e-05,1.22691038077307e-05,0.0150745524500711,0.000798050553155842
0.0845780956497381,1.59300159113842e-05,1.21928094920499e-05,0.0154466270263801,0.00079383389020665
0.130197750586103,1.59300159113842e-05,1.21172831387497e-05,0.0158133507309253,0.000792339070373204
0.130197750586103,1.59300159113842e-05,1.20425140858359e-05,0.0161790249926219,0.000794481819800286
2.48722764386662e-06,1.59300159113842e-05,1.19684918597318e-05,0.0165394903820392,0.000792358831823205
0.148143649868319,1.59300159113842e-05,1.18952061712395e-05,0.0168933014785052,0.000785702254040528
0.235122067094256,1.59300159113842e-05,1.18226469116038e-05,0.0172463468400181,0.000785630465295327
0.147123041145746,1.59300159113842e-05,1.17508041486745e-05,0.0175965037233968,0.000786124466939579
1,1.59300159113842e-05,1.16796681231645e-05,0.0179403526288985,0.000780855810440405
1,1.57509023421545e-05,1.16092292450009e-05,0.000508571058412685,0.000778349417516436
1,1.55750385367804e-05,1.15394780897666e-05,0.000505471388393243,0.0007742311260741
1,1.54023434209791e-05,1.14704053952301e-05,0.000502267637975846,0.000770052576594525
6.57206911364211e-13,1.52327384871344e-05,1.14020020579598e-05,0.000499198302392591,0.000765858916478223
1,1.52327384871344e-05,1.13342591300224e-05,0.000975292992265254,0.0007612783804672
1,1.50661476960528e-05,1.1267167815761e-05,0.00049321141776939,0.000768057179609375
1,1.49024973831213e-05,1.12007194686519e-05,0.000491888585556694,0.000765713184177474
1,1.47417161686414e-05,1.11349055882379e-05,0.000495307530277929,0.000768075552037408
6.57206911364211e-13,1.45837348721274e-05,1.1069717817135e-05,0.000495525388648108,0.000767201153281841
1,1.45837348721274e-05,1.10051479381118e-05,0.000970301532203525,0.000764438837503382
1,1.44284864303668e-05,1.09411878712385e-05,0.000491525363065809,0.000760833412298077
0.000263020337228059,1.42759058190565e-05,1.08778296711039e-05,0.000496288036085157,0.000764819559088126
1,1.42759058190565e-05,1.08150655240992e-05,0.000978300166351258,0.000762612975219281
0.000479350597613536,1.41259299778338e-05,1.07528877457657e-05,0.000505921061907447,0.000759624688209245
6.57206911364211e-13,1.41259299778338e-05,1.06912887782052e-05,0.00099771619383706,0.00075441165966157
1,1.41259299778338e-05,1.06302611875516e-05,0.00148951132576667,0.000752891593930329
1,1.39784977385353e-05,1.0569797661502e-05,0.000520668742925815,0.000749837433521736
2.06878063752881e-10,1.38335497565244e-05,1.05098910069047e-05,0.000525496402585295,0.000750221156350127
1,1.38335497565244e-05,1.04505341474046e-05,0.00103715925541406,0.000744570014065248
1,1.36910284449373e-05,1.03917201211421e-05,0.000535725473827848,0.000741039750106446
0.00500079534413835,1.35508779117055e-05,1.03334420785058e-05,0.000540942578032895,0.000737619388222826
0.0644712135177374,1.35508779117055e-05,1.02756932799372e-05,0.00106833427815408,0.000733689989069956
0.000252970140488775,1.35508779117055e-05,1.02184670937855e-05,0.00159572597827527,0.000726124736601181
0.000252970140488775,1.35508779117055e-05,1.01617569942114e-05,0.00203421585941362,0.000719783539983697
2.45330525271509e-05,1.35508779117055e-05,1.0105556559139e-05,0.00247270574055196,0.000722544438289751
0.204452599553685,1.35508779117055e-05,1.00498594682543e-05,0.0029111956216903,0.000720435701622473
2.13253245814069e-05,1.35508779117055e-05,9.99465950104874e-06,0.00334968550282864,0.000724867639820481
0.000252970140488775,1.35508779117055e-05,9.93995053490724e-06,0.00378817538396698,0.00072257340376973
0.000502729461603727,1.35508779117055e-05,9.88572654323901e-06,0.00422666526510532,0.000721031742905923
0.00472724405536621,1.35508779117055e-05,9.83198159365043e-06,0.00466515514624367,0.000713639349089162
0.0553253159505515,1.35508779117055e-05,9.77870984615876e-06,0.00510364502738201,0.000710528227077848
0.0912712541928485,1.35508779117055e-05,9.72590555144552e-06,0.00552672111430994,0.000707839259475261
0.0278406315020735,1.35508779117055e-05,9.67356304914881e-06,0.00594979720123788,0.000706348576003809
0.00371901727833931,1.35508779117055e-05,9.62167676619328e-06,0.00635976743677073,0.000700933031154523
0.00772074436949458,1.35508779117055e-05,9.570241215157e-06,0.0067629492328819,0.00069720224231908
0.0130046705443727,1.35508779117055e-05,9.51925099267416e-06,0.00716613102899308,0.000694043674590926
0.101370635141394,1.35508779117055e-05,9.46870077787288e-06,0.00756931282510425,0.000695105730781343
0.00472724405536621,1.35508779117055e-05,9.41858533084694e-06,0.00797249462121543,0.000693452690245632
0.0221215224350182,1.35508779117055e-05,9.36889949116096e-06,0.00835243129485214,0.000687915577170667
0.156266286255764,1.35508779117055e-05,9.31963817638787e-06,0.0087268871306388,0.000683702675350832
1.89178720574231e-08,1.35508779117055e-05,9.27079638067802e-06,0.00909660290257376,0.000677461706969156
0.00630395283276275,1.35508779117055e-05,9.22236917335919e-06,0.00946054827883952,0.000674413324605437
0.441318212306954,1.35508779117055e-05,9.17435169756659e-06,0.00981876843448444,0.000669554267898921
0.05593311276044,1.35508779117055e-05,9.12673916890221e-06,0.0101712917126423,0.000666215829727969
0.0283018867924528,1.35508779117055e-05,9.07952687412281e-06,0.0105181510647402,0.000663211353103096
0.0946290336428878,1.35508779117055e-05,9.03271016985577e-06,0.0108602688245892,0.000661091557710652
0.130096459390035,1.35508779117055e-05,8.98628448134218e-06,0.0111978507459979,0.000658425844520725
0.0324423027652166,1.35508779117055e-05,8.94024530120655e-06,0.0115354326674067,0.000658345148457997
