"pvalues","alord","lord","rho_alord","rho_lord"
0.130197750586103,0.278553180443303,0.150762228785628,0.784774256674725,0.268843148211739
0.0831430940973878,0.322302045389309,0.156113404531423,0.828523121620732,0.275635516487287
0.12326273636923,0.366050910335316,0.160060383413555,0.872271986566738,0.281373503963211
0.0123455630931983,0.409799775281322,0.16312146954467,0.916020851512745,0.286529395405351
0.12326273636923,0.453548640227328,0.165583880683565,0.959769716458751,0.308852215329867
0.0229877239837137,0.497297505173335,0.167620304945046,1.00351858140476,0.320053198709568
0.00468567604216131,0.541046370119341,0.169341231129309,1.04726744635076,0.329366461333879
0.0167646478848391,0.584795235065348,0.170820904064552,1.09101631129677,0.32150325934099
1,0.628544100011354,0.17211123176374,1.13476517624278,0.323836721366971
1,0.211056532307525,0.0857519825064881,0.328197298952208,0.267480266569828
1,0.111705911246056,0.0579029712478097,0.202896710095147,0.244332589240986
1,0.0712057663852045,0.0437276050813847,0.163074118220859,0.23896925046171
0.17053166594451,0.0502560771446516,0.035031396448758,0.149792874131674,0.234640102902825
0.16167518851428,0.0502560771446516,0.029120477316636,0.229540526208502,0.306581514044014
0.236255863732659,0.0502560771446516,0.0248321966245354,0.353037043231337,0.318013094445698
0.0450450450450449,0.0502560771446516,0.0215770451455744,0.476533560254171,0.319270294547621
1,0.094004942090658,0.0190222325363043,0.600030077277005,0.335564756418402
1,0.0522611824076975,0.0169648570187806,0.225538071281373,0.275747519572649
0.00705705397588244,0.0373121240524025,0.0152738204288031,0.199467160694603,0.247966375154356
0.0282527651996022,0.081060988998409,0.101358218200894,0.365065492776055,0.303348155360856
0.215431369137063,0.124809853944415,0.129023926821574,0.499557126250697,0.305176254035262
0.00623716397141135,0.124809853944415,0.0555860628297614,0.615191735701685,0.301044530216898
1,0.168558718890422,0.122851952069603,0.714518933330586,0.30004046739197
1,0.0722546162245149,0.0550157685830108,0.231388147966058,0.238473651640222
1,0.0461261732375034,0.0360099500851128,0.214632103066271,0.219196397095562
1,0.0339043390832068,0.0270635454711076,0.215770389680296,0.217420704703551
1,0.0267285447521106,0.0218270776229303,0.221839121568542,0.198909453841503
1,0.0219697926384441,0.0183677531126303,0.184337993986111,0.187268787185874
1,0.0185691456409069,0.015898780298422,0.189105494046182,0.18848236651204
1,0.016013922361195,0.0140395044552695,0.201381205609268,0.189538913614906
1,0.0140235156270389,0.0125831866521899,0.216335860226891,0.198246300909924
1,0.0124303662891378,0.0114077726975787,0.235593810368868,0.207198494594379
1,0.0111277380049766,0.0104364893592397,0.252588877691219,0.20458661490628
1,0.0100441749512194,0.00961857167080589,0.204813093326561,0.193745812816866
1,0.00912992275536951,0.00891906531100189,0.189078877551881,0.176422224959458
1,0.00834921718079509,0.00831308211854823,0.183447013156921,0.169246800910401
1,0.00767566509890462,0.00778239413003587,0.169938185165945,0.154294435980717
1,0.00708935348147834,0.00731332594904266,0.163872367206318,0.149069465116284
1,0.00657497221865081,0.00689540231496538,0.158866455391627,0.142379088846459
1,0.00612055665192103,0.00652045271547803,0.153775115305471,0.135771444819371
1,0.00571662240409403,0.00618200222597561,0.147797936705859,0.129233031371535
1,0.0053555561493898,0.00587484703343389,0.137574662669592,0.119004726773009
1,0.00503117780579279,0.00559475230285422,0.13092806473744,0.113373017813855
1,0.00473842022023454,0.00533823300601516,0.119746930189578,0.105260607231579
1,0.00447309104390967,0.00510239219818888,0.124549399938376,0.109738286723777
1,0.00423169315783765,0.00488479983235463,0.122127809190077,0.107112664782046
1,0.00401128749445041,0.00468340067091145,0.12459776132199,0.109507813659688
1,0.00380938701337627,0.00449644341049669,0.119760535537986,0.104728735286615
1,0.00362387387834226,0.00432242549317821,0.115976520320212,0.100921338477103
1,0.00345293412404518,0.00416004966938072,0.114748820819803,0.0998336580210675
1,0.0032950056554883,0.00400818947114229,0.111221035264091,0.0966092760017007
0.195716180800715,0.00314873651524164,0.00386586151661722,0.102593078644519,0.0883693237651244
0.137743066323489,0.00314873651524164,0.0037322031059149,0.187570701328715,0.0843741037983329
0.0120369513872003,0.00314873651524164,0.00360645395476085,0.303204382485174,0.0781646199228686
0.145335176125629,0.00314873651524164,0.00348794119278139,0.407351175500724,0.155934794991656
0.174564840999213,0.00314873651524164,0.00337606695890015,0.499043028522437,0.174706337902719
0.0666317106622106,0.00314873651524164,0.00327029807887513,0.583784045727571,0.184189964398924
0.0644712135177374,0.00314873651524164,0.00317015742426353,0.658894500012805,0.197186518049139
0.0694171351515142,0.00314873651524164,0.00307521663848835,0.726142950905723,0.210611128864618
0.0599274446086246,0.00314873651524164,0.00298508998157044,0.78269279678774,0.220371340325715
0.00187384118796423,0.00314873651524164,0.00289942909576299,0.829984509954382,0.232402365200612
0.177845170091251,0.0468976014612481,0.0903156484256136,0.873733374900388,0.24985431121802
0.0905252490586529,0.0468976014612481,0.0316037586123375,0.917482239846395,0.252395456567927
1,0.0468976014612481,0.0177532247441151,0.961231104792401,0.265334815386955
0.0506580332518911,0.0174446944795171,0.0121169507711876,0.259506091832942,0.205646296626435
0.00017825311942959,0.0174446944795171,0.00919063766837748,0.399378067258189,0.280254470051424
0.0958325752646227,0.0611935594255235,0.0949380243768242,0.539250042683436,0.320550463810842
0.00530274572106696,0.0611935594255235,0.0351541329726509,0.679122018108682,0.33801736913843
0.156266286255764,0.10494242437153,0.108068030626145,0.818993993533929,0.351226232952834
0.00399222210967572,0.10494242437153,0.0432719398480432,0.958865968959176,0.359235186865244
0.15572218051007,0.148691289317536,0.113676359988908,1.09873794438442,0.371416097228798
1,0.148691289317536,0.0474275990356134,1.23860991980967,0.377987541514749
0.16167518851428,0.0537253509253533,0.0294090011561547,0.352176996548893,0.31251696939962
1,0.0537253509253533,0.0211638467978327,0.515909963955106,0.371100881245739
1,0.0301600453450604,0.0164697555580183,0.213753330542453,0.30886450887889
0.00566777330398718,0.0202722516382831,0.0134534604540429,0.185983199538467,0.301751526201893
0.0391889570713424,0.0640211165842896,0.0988571894415011,0.326559385915197,0.371372374581571
2.80588060536e-09,0.107769981530296,0.126186403675102,0.467135572291926,0.391118754488463
1,0.151518846476302,0.140103445228729,0.607711758668655,0.414627480821102
1,0.0583334810519556,0.0612070124772686,0.265051052205825,0.354917551945893
1,0.0344996828348061,0.0382644932249307,0.254742245312196,0.337800295850562
1,0.0240548635626141,0.0275443772174631,0.260236381359377,0.335725402966462
1,0.0182895466733486,0.021401812859439,0.251308442402101,0.333810720014332
1,0.0146696455686556,0.0174472407977383,0.268300817667118,0.346388945387112
1,0.0122014254553434,0.0147000351623564,0.238131742037069,0.340215472313051
1,0.010418847094665,0.0126861427894118,0.236498604653841,0.340519442055226
1,0.0090755017653047,0.0111494634687218,0.255313678408535,0.351825584764939
0.0391889570713424,0.00802937868827358,0.00993997306564574,0.276431537354994,0.362740788804876
1,0.00802937868827358,0.00896417516569956,0.576574430497946,0.43242246165479
1,0.00719313274557538,0.00816087783438311,0.285691019213711,0.374279944138736
1,0.00651023456341387,0.00748840791752232,0.279160690092931,0.361334028168397
1,0.00594256654377668,0.00691743486461261,0.279271880019469,0.359047978611335
1,0.00546354242169478,0.00642673458425519,0.277905739365156,0.357059620623502
1,0.00505408508335267,0.00600058093678452,0.27930383188351,0.357585030230712
1.16660106857005e-06,0.00470017047387599,0.00562708074203195,0.278947093785433,0.356951511014185
1,0.0484490354198824,0.0927948075260357,0.564232663668849,0.434933172707015
1,0.0188230148788249,0.0338668974050019,0.302833476825989,0.386330015666094
1,0.0116628387809097,0.0198273972432496,0.301608284014635,0.376997809166254
1,0.00863882621567365,0.0140248888569571,0.32815737380842,0.388685508710327
1,0.00699400973932458,0.0109515880525308,0.299283580870259,0.378912501776548
1,0.00595756111274024,0.00907066615151727,0.298548148620561,0.376491624797216
1,0.00523875917217266,0.00780451721924064,0.298774860084951,0.375797092088512
0.000244317161417287,0.00470590319225935,0.00689282268494911,0.300476632514089,0.376888193818213
0.0845780956497381,0.0484547681382658,0.0937004862971838,0.607111658749384,0.451990042125568
0.164249802590191,0.0484547681382658,0.122021308490947,0.885816301796329,0.481060041603661
0.12326273636923,0.0484547681382658,0.0491708308596387,1.16452094484327,0.472780155364474
0.12326273636923,0.0484547681382658,0.0294637424677563,1.38680232152333,0.473202100742069
0.122442518849831,0.0484547681382658,0.020730425057864,1.57880035052079,0.475739929868522
0.00680095217557467,0.0484547681382658,0.0159201480053223,1.74063755111679,0.477918214182996
0.000204584751416089,0.0922036330842723,0.100412620036486,1.87154575758222,0.479655985821181
0.0697419200224775,0.135952498030279,0.127235881992321,1.97441234921089,0.4919051415456
0.0207795398939386,0.179701362976285,0.14085341377775,2.04803870016539,0.499376314088315
0.164249802590191,0.223450227922292,0.149268505941061,2.0917875651114,0.46402184961689
0.00981212265982665,0.267199092868298,0.0675713396753637,2.1355364300574,0.442819055971836
0.000244317161417287,0.310947957814305,0.130492005086502,2.17928529500341,0.436798191097384
0.135272544743878,0.354696822760311,0.147592006928274,2.22303415994942,0.465134657663377
0.125790569152095,0.398445687706317,0.155826611861642,2.26678302489542,0.464244205388527
0.0779377073817282,0.442194552652324,0.160886831002296,2.31053188984143,0.464050515574219
4.69394159663753e-06,0.48594341759833,0.164426855970324,2.35428075478743,0.468186635668475
0.12326273636923,0.529692282544337,0.167103121987883,2.39802961973344,0.474762833744579
0.0491997913164247,0.573441147490343,0.169230964700785,2.44177848467945,0.465153911460305
0.0229877239837137,0.61719001243635,0.170982842374371,2.48552734962545,0.465168841091795
0.12326273636923,0.660938877382356,0.172462299163625,2.52927621457146,0.497874198867949
0.0845780956497381,0.704687742328363,0.173735999718714,2.57302507951746,0.534439234069497
0.153654735312794,0.748436607274369,0.174849237952608,2.61677394446347,0.550599742164292
0.0718704166383684,0.792185472220375,0.175834123454325,2.66052280940948,0.560501332429076
0.148143649868319,0.835934337166382,0.176714211690962,2.70427167435548,0.545818544602089
0.000260264672651649,0.879683202112388,0.177507274492688,2.74802053930149,0.552137478593362
0.061170297540858,0.923432067058395,0.178227036957369,2.7917694042475,0.555408053409375
0.0366452354192942,0.967180932004401,0.178884309909572,2.8355182691935,0.56416062845319
0.0491997913164247,1.01092979695041,0.179487753283992,2.87926713413951,0.582089010423123
0.131425436570084,1.05467866189641,0.180044405658579,2.92301599908552,0.594090365362706
0.00149406642192436,1.09842752684242,0.180560060798944,2.96676486403152,0.608212006168471
0.0845780956497381,1.14217639178843,0.181039541281133,3.01051372897753,0.596646630500707
0.130197750586103,1.18592525673443,0.181486901154655,3.05426259392353,0.603127703298923
0.130197750586103,1.22967412168044,0.181905578607976,3.09801145886954,0.574710959606249
2.48722764386662e-06,1.27342298662645,0.182298512718476,3.14176032381555,0.565257003916938
0.148143649868319,1.31717185157245,0.182668233952143,3.18550918876155,0.578859851815022
0.235122067094256,1.36092071651846,0.183016935175938,3.22925805370756,0.580633871167644
0.147123041145746,1.40466958146447,0.0958487981061801,3.27300691865357,0.565964871621484
1,1.44841844641047,0.0672974713364009,3.31675578359957,0.555292163097755
1,0.524287724056798,0.0525066781757245,0.832917937393593,0.461373898709044
1,0.2673240758614,0.0432668304798288,0.618558756333262,0.426581167563407
1,0.168326113695943,0.0368722765342394,0.566406667444937,0.427847911670488
6.57206911364211e-13,0.118138264139232,0.0321510315108205,0.565493610672484,0.410068993839562
1,0.161887129085239,0.116003824611267,1.03587298326222,0.51276024804706
1,0.103122730862479,0.0544620786540418,0.593400314334775,0.491831311252587
1,0.0772649336223645,0.0383076245695,0.594663245721902,0.470348874974496
1,0.0614371295282982,0.0307583691047159,0.628887669966426,0.465259229535376
6.57206911364211e-13,0.0505919519600477,0.0262181391868507,0.676645165414901,0.471910195928094
1,0.0943408169060542,0.110585810981229,1.33181915445512,0.552684614183124
1,0.0571258343112638,0.0496092135313344,0.52585301478252,0.499789262831654
0.000263020337228059,0.0442480429628609,0.0339844721993713,0.457177772018813,0.493566271083569
1,0.0879969079088674,0.114404403106453,0.82812913708356,0.5454332274824
0.000479350597613536,0.0512164168764805,0.051641511134402,0.41924200240819,0.492220908697561
6.57206911364211e-13,0.094965281822487,0.12258968638375,0.814458834775784,0.536253487374356
1,0.138714146768493,0.143854652253752,1.20608836881715,0.551918824257522
1,0.0680175820226779,0.0670056357603219,0.433708520307909,0.48087751488053
2.06878063752881e-10,0.0475616039755974,0.0446997912175389,0.36507523114364,0.458890968518424
1,0.0913104689216038,0.121620356425626,0.638434700651731,0.522017789094684
1,0.0519239510135692,0.0567861760700977,0.362023846571228,0.470327826216521
0.00500079534413835,0.0388344489056621,0.0389103631979404,0.348096822889127,0.444084838296181
0.0644712135177374,0.0825833138516686,0.117912322337846,0.63573493019575,0.482821653423375
0.000252970140488775,0.126332178797675,0.141705211392835,0.923373037502372,0.50531134841966
0.000252970140488775,0.170081043743681,0.153368526025021,1.13010501076166,0.511396072556928
2.45330525271509e-05,0.213829908689688,0.16039403965839,1.33683698402094,0.56002207589685
0.204452599553685,0.257578773635694,0.165139944611596,1.54356895728022,0.568818797213732
2.13253245814069e-05,0.301327638581701,0.0810908179037689,1.72969209365779,0.553430976021973
0.000252970140488775,0.345076503527707,0.142360562809077,1.87348681332609,0.557600350269104
0.000502729461603727,0.388825368473714,0.158226813626019,2.0172815329944,0.579114732311113
0.00472724405536621,0.43257423341972,0.165496678365348,2.09723278259752,0.582581254156713
0.0553253159505515,0.476323098365727,0.16977644916277,2.14098164754353,0.562350770537794
0.0912712541928485,0.520071963311733,0.172668366659055,2.18473051248954,0.604366309384036
0.0278406315020735,0.56382082825774,0.174795197270323,2.22847937743554,0.644248822617864
0.00371901727833931,0.607569693203746,0.176449455326732,2.27222824238155,0.659583184729684
0.00772074436949458,0.651318558149752,0.177787546125205,2.31597710732756,0.668124376630602
0.0130046705443727,0.695067423095759,0.178901364866716,2.35972597227356,0.671291993364019
0.101370635141394,0.738816288041765,0.179848896379177,2.40347483721957,0.659447232881373
0.00472724405536621,0.782565152987772,0.180668818340303,2.44722370216558,0.643522770572294
0.0221215224350182,0.826314017933778,0.181388096627144,2.49097256711158,0.623153066943983
0.156266286255764,0.870062882879785,0.182026218240439,2.53472143205759,0.629662203742651
1.89178720574231e-08,0.913811747825791,0.182597687796481,2.5784702970036,0.65195684766858
0.00630395283276275,0.957560612771797,0.183113571107628,2.6222191619496,0.662004004011861
0.441318212306954,1.0013094777178,0.183582488435994,2.66596802689561,0.665338976045518
0.05593311276044,1.04505834266381,0.0965135459059468,2.70971689184162,0.62641311184705
0.0283018867924528,1.08880720760982,0.155541951712227,2.75346575678762,0.628190775621836
0.0946290336428878,1.13255607255582,0.169682473535231,2.79721462173363,0.63646007142032
0.130096459390035,1.17630493750183,0.175585680735976,2.84096348667963,0.666895347246844
0.0324423027652166,1.22005380244784,0.178758752091698,2.88471235162564,0.688612926446127
0.0404104249777382,1.26380266739384,0.180738088327484,2.92846121657165,0.722914505841804
1,1.30755153233985,0.182100997676702,2.97221008151765,0.731271641078887
0.030968022232057,0.49401523289276,0.0956098672062032,0.701770170636625,0.669202487887901
1,0.537764097838767,0.15502709556618,0.942740043734396,0.731464453859419
0.0265472093810475,0.274726664828495,0.0819393759169703,0.570200537936757,0.671705640207044
0.100773763882092,0.318475529774502,0.146667712101487,0.900389258645982,0.778187854093457
0.0143676368460226,0.362224394720508,0.16375462878116,1.23057797935521,0.745809636358201
0.100773763882092,0.405973259666515,0.171399466020825,1.56076670006443,0.766369070927094
0.0286926069711337,0.449722124612521,0.175694281960158,1.89095542077366,0.722970605827703
0.01438127090301,0.493470989558528,0.178440264291783,2.22114414148288,0.741291668155346
0.000409895465526629,0.537219854504534,0.180350286291358,2.55133286219211,0.691597775667062
0.0143334031185302,0.58096871945054,0.181760342550307,2.88152158290133,0.690235702156992
0.00403961057325148,0.624717584396547,0.182848566928693,3.01448929545879,0.641512859312791
0.000439392659175655,0.668466449342553,0.183717796514216,3.14745700801625,0.610009447240611
1.13111658258238e-06,0.71221531428856,0.184431373035242,3.19120587296226,0.58586774795786
1.42073270443633e-05,0.755964179234566,0.185030356734885,3.23495473790827,0.577695763950187
0.000357471111864181,0.799713044180573,0.185542490128265,3.27870360285427,0.622404377005146
0.000439392659175655,0.843461909126579,0.185987172257036,3.32245246780028,0.597008752454071
0.0904918752454498,0.887210774072586,0.186378366502809,3.36620133274629,0.632672169560772
0.0574559529758617,0.930959639018592,0.186726375871575,3.40995019769229,0.594206613089699
1,0.974708503964599,0.187038967524036,3.4536990626383,0.633977089402533
1.01978502902452e-07,0.407796982208184,0.0998243781320405,0.704867142548938,0.527106218785609
1.01978502902452e-07,0.45154584715419,0.158716970803839,0.993985913758774,0.607570084109266
5.0467399837226e-07,0.495294712100197,0.17273071378488,1.28310468496861,0.642525285054844
0.00125087011608906,0.539043577046203,0.178515432548679,1.57222345617845,0.659018009277591
0.074041191291183,0.582792441992209,0.181577620795,1.86134222738828,0.666464699261124
0.00125087011608906,0.626541306938216,0.183453052452834,2.15046099859812,0.675398901801529
0.00894877919681149,0.670290171884222,0.184718464629138,2.43957976980796,0.691146131271669
0.0185465621630595,0.714039036830229,0.18563345515859,2.72869854101779,0.704878264697537
0.0212442501086326,0.757787901776235,0.186330248476048,3.01781731222763,0.723874462042887
1,0.801536766722242,0.186882565802707,3.30693608343747,0.720850261841671
1,0.377871414422165,0.0998367318701212,0.673871459239959,0.654329706984267
0.00834712677310597,0.241986041322885,0.0713525363087249,0.566513140091036,0.64475805725934
0.0172286886984293,0.285734906268891,0.14408832639677,0.906342818421677,0.690245823322068
0.416938846244013,0.329483771214898,0.163713828145913,1.24617249675232,0.723069933029539
0.0166316783504429,0.329483771214898,0.084891162426149,1.58600217508296,0.702081975853404
0.0292307947225877,0.373232636160904,0.148294384300237,1.9258318534136,0.716130547896078
0.00680095217557467,0.416981501106911,0.16504747465828,2.26566153174424,0.725884756427746
0.114460872432427,0.460730366052917,0.172634269198016,2.60549121007488,0.733015357287381
0.0230372509709658,0.504479230998924,0.17695096769775,2.94532088840552,0.747304047361689
